textOriginal,textPreprocessed,class
"Sorry, I can't help you on this.",". , sorry help",0
"Speak only when you feel your words are better than the silence... Gud mrng:-)","... speak good feel :-) word gud mrng",0
"U still painting ur wall?","? u still ur wall",0
"Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer care 8536074310","please hold customer customer complete contact dear kyc care book 8536074310 amount wallet pyatm",1
"Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...","get ur ... ... wat eat oso ü aft rite lect lect 12",0
"Good afternoon starshine! How's my boytoy? Does he crave me yet? *sips cappuccino* I miss you babe *teasing kiss*","? ? good ! * * * * miss babe yet afternoon tease kiss boytoy crave",0
"You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p",". . speak call award £ £ select receive claim 1000 10p live 2000 winner cash specially operator cost",1
"HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX","? 1 2 3 up u back pick text number meet luv xxx finish kate hi darlin",0
"Lol you forgot it eh ? Yes, I'll bring it in babe","? , forget yes babe lol eh bring",0
"Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.",". . . lor say make wait n fri ron leh",0
"Ahhh. Work. I vaguely remember that! What does it feel like? Lol","? . . like ! feel work remember lol",0
"	Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18call 08718728876",". . . u , , , guy fun like look text new uk uk sex",1
"I hope U understand what I am saying..lol.",". .. u hope say lol understand",0
"No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.",". . . . . 2 4 u u thk ur e dun phone si need clean lar wait jus card finish network dunno liao room disturb test gd bathe",0
"Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?","? . like like go ... ... good time take * * boy grin long nice sound lot spend dog bath",0
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",". .. .. up ... ! wake day morning full welcome "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" enjoy gud sweet mrng joy",0
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",", send ur customer id service contact account detail mail cum executive",0
"Jordan got voted out last nite!","! nite last got jordan vote",0
"You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.","? . . . . pls know anyone late find let make s vomit else house cat dog school note",0
"Thanks honey. Have a great day.",". . great honey day thanks",0
"Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx","1 4 up u u u ur r ! ! ! ! love think rite cheer thanx 2day",0
"Yeah get the unlimited","get unlimited yeah",0
"if you aren't here in the next  &lt;#&gt;  hours imma flip my shit","go next & & ; ; hour lt # gt shit to i be",0
"Haha yeah I see that now, be there in a sec",", haha yeah sec",0
"Hows the champ just leaving glasgow!","! just leave",0
"MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY",". . ok new si hey eve years party",0
"I'm at home n ready...","home ... ready n",0
"I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.",". . . . hope anyway go speak good well rock bad night night t t wait m s soon tonight     cornwall",0
"Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...","2 home lor like go go go ... ... rain soon nope",0
"Yup!! Not good","good ! ! yup",0
"Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.",". . . . guy thk like like go look frens he he 's 's 's say dun ü aft think mayb ar prob crazy gd marry leona",0
"Hey r ü still online? I've finished the formatting...","? online still ... r ü hey finish",0
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. register now!SKY OPT OUT to 88088",". . back go ! £ dream team register opt fantasy play football tv sky sky sky",1
"I'm a guy, browsin is compulsory",", guy",0
"I will reach before ten morning","morning ten reach",0
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",". , thing forget forget r 's time time time smile smile smile make make someone life n sometimes sometimes gud noon two",0
"No..few hours before.went to hair cut .",". . .. go hour hair cut few",0
"And popping &lt;#&gt; ibuprofens was no help.",". help & & ; ; lt # gt pop",0
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net ","1 free week ! ! : : win £ txt prize claim & urgent c t word membership",1
"Teach me apps da. When you come to college.",". . come da college teach apps",0
"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)",".. , : end :-) love love "" "" line ever n d :-( hurt everything everything gud",0
"Call me when you get the chance plz &lt;3","3 get call & ; lt plz chance",0
"Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.",". . . let let kind friendship together bring weather ppl grow snow snow",0
"As usual..iam fine, happy &amp; doing well..:) Howz u?","? .. .. u , :) well & amp ; howz fine happy iam usual",0
"staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323","",0
"Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...","? up go ... ... ... oso wake juz bit dad liao havent cum",0
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04",". ! call : show code 800 account point statement private 2003 un-redeemed identifier expires",1
"Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx","u u txt hello love xxx finish finish kate darlin college",0
"WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3","4 ur year + win £ £ txt store & & 500 100 cd weekly draw music 87066 enter worth ts cs supply choice",1
"Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later",". . late go cause pain try enough wait kick to fast bring mom doc med med",0
"Kallis is ready for bat in 2nd innings","ready kallis 2nd",0
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?","? ? ? ? come , speak miss keep loverboy hmmm queen",0
"Do well :)all will for little time. Thing of good times ahead:",". thing :) good time time : well little ahead",0
"I dont understand your message.",". message understand",0
"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",". . 3 up , , home still ... week ! hello news make wait job yeah",0
"You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX",". 2 free even ur stop + ( ) call award award win £ £ 200 guarantee claim 1000 18",1
"I hav almost reached. Call, i m unable to connect u.",". . u , call m almost reach hav unable connect",0
"I think its far more than that but find out. Check google maps for a place from your dorm.",". . find think far check place google",0
"Doing project w frens lor.",". lor frens project w",0
"What he said is not the matter. My mind saying some other matter is there.",". . say mind matter matter",0
"I wonder if you'll get this text?","? get text wonder",0
"Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.",". . . up u home food ask last u. hurry caller big hang cook butt",0
"I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.",". . . pls send call wake check stuff see don mail available true space",0
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",". u , ticket speak good ! x way sit give eve",0
"Yep get with the program. You're slacking.",". . get program yep",0
"He says hi and to get your ass back to south tampa (preferably at a kegger)","back get ( ) tampa hi ass south",0
"Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.",". . like really yeah doc treat imagine gentle",0
"Mum ask ü to buy food home...","home ... buy food ü ask mum",0
"Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you","? ? ? ? get 's find work work need pc mom",0
"He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.",". . . . know get lor like like like ur tell tell ask cos v shuhui almost liao leh dat abt leona",0
"Hey what how about your project. Started aha da.",". . da hey start project aha",0
"Really do hope the work doesnt get stressful. Have a gr8 day.",". . hope get gr8 work day really",0
"Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.",". . . . pls up food take hour give give load water slowly slowly sugar",0
"U sure u can't take any sick time?","? u u time take sure sick",0
"But i dint slept in afternoon.",". sleep afternoon dint",0
"What is important is that you prevent dehydration by giving her enough fluids","prevent important enough give",0
"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589",". � , , follow call award value customer prize bonus mob pleased advise recent review 1500",1
"Happy new year. Hope you are having a good semester",". hope year good new happy semester",0
"We can make a baby in yo tho","tho make yo baby",0
"My friends use to call the same.",". call friend same",0
"	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565","2 u look ur r * think make contact secret admirer reveal u-find special-call",1
"Go fool dont cheat others ok","ok go others fool",0
"So what do you guys do.",". guy",0
"Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv","? 3 talk stop ! time call / : : txt phone claim inc & hour 16 reward",1
"Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!","year ! ! ! live drive two worried",0
"Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life","already 's need miss keep see life everyone yourself real safe",0
"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",", like right take end block drive house station gas away",0
"Nirala launches Aspire  - Noida extn 2/3/4 BHK  - No EMI for 30 mnths  - Corporate rates available  - Hurry for best locations Contact 9560090095","good - - - - rate noida contact hurry available location 30 bhk launch",1
"Yo im right by yo work","right work yo yo",0
"I sent lanre fakeye's Eckankar details to the mail box","send 's detail mail box",0
"My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.",". . 4 quite ok ok lor co take final today jus uni yr start project trip tire module concentrate",0
"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",". . . . 2 u u , ur ur ur order / download receive way msg service service mobile internet tv wap content menu goto",1
"Now i'm going for lunch.",". go lunch",0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",". . . , send co ... person rate & & & & ; ; ; ; lt lt # # gt gt mean sure someone got account account account detail nothing charge dollar transfer once money bank bank flat trust remove remove",0
"Ya! when are ü taking ure practical lessons? I start in june..","? .. ! take ü ya start lesson june ure",0
"She ran off with a younger man. we will make pretty babies together :)",". :) man pretty off make run together baby",0
"great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)","? . . great :) ! time love love receive & & ; ; night lt # gt per make give enjoy princess style",0
"Tick, tick, tick ... Babe",", , ... babe tick tick tick",0
"Now thats going to ruin your thesis!","go ! thats ruin",0
"Me sef dey laugh you. Meanwhile how's my darling anjie!",". ! laugh dey darling meanwhile",0
"I never wanted to do was to hurt you. I am sorry if I have done that�",". � sorry never want hurt",0
"How come she can get it? Should b quite diff to guess rite...","? come quite get ... guess b rite",0
"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",". . . , , , , send ! ( ) access phone phone download select & office ' ' live live live live mobile long rental charge successfully internet pay pay nokia airtel airtel airtel airtel content deliver key goto 0 setting launch mms mms",1
"Ok no prob�thanks�","� � ok thanks prob",0
"Can you plz tell me the ans. BSLVYL sent via fullonsms.com",". send tell plz bslvyl an fullonsms.com via",0
"Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?","? . buy buy site self",0
"Old Orchard near univ. How about you?","? . orchard near old",0
"Me, i dont know again oh",", know oh again",0
"Audrie lousy autocorrect","",0
"Lolnice. I went from a fish to ..water.?","? . . .. go water",0
"We'll join the  &lt;#&gt;  bus","& & ; ; lt # gt join bus",0
"I will come  in half an hour","come half hour",0
"Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke","come go tell friend hour why sure live smoke smoke spend beg",0
"What Today-sunday..sunday is holiday..so no work..",".. .. .. holiday work sunday",0
"K.k:)when are you going?","? go :) k.k",0
"When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.",". . . . . . thing stay like like food friend important start system support weather social school school",0
"Dont show yourself. How far. Put new pictures up on facebook.",". . . up show new far put yourself facebook picture",0
"Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...","2 ... ... ... ... news take - leave bad $ $ hmm 900 park",0
"I am sorry it hurt you.",". sorry hurt",0
"Dear Customer,U've been selected to stay in F1VE STAR hotels - FOR T0DAY'S DRAW! Holiday valued at INR 5,00,000.Dial 7044518857 to claim",". u , stay 's ! - value customer select claim holiday dear dial draw 've inr 5,00,000 7044518857 hotel f1ve star t0day",1
"INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.",". late order order call - tomorrow 0800 christmas place midnight flower",1
"Where at were hungry too","hungry",0
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com","reply free free free , message message message text term condition & 500 word visit activate www.07781482378.com",1
"Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming",". pls come tell 's long expect money bb comin aint",0
"I know complain num only..bettr directly go to bsnl offc nd apply for it..",".. .. know go apply num nd directly",0
"No de.am seeing in online shop so that i asked.",". online ask shop see",0
"sorry, no, have got few things to do. may be in pub later.",". . , , thing sorry get pub late few",0
"Chat n date now! 0871750.77.11! BT-national rate 5p/min only from landlines!","! ! ! / rate n chat min landline date",1
"Did either of you have any idea's? Do you know of anyplaces doing something?","? ? know 's something idea",0
"	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/rewa",", , please go week offer claim dear voucher holder pc",1
"I dun believe u. I thk u told him.",". . u u thk tell dun believe",0
"83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541",". 2 break £ term apply condition number claim claim & uk =",1
"My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!","2 3 ! ! ! take phone today light light yourself slave bright bright picture cell",0
"Were somewhere on Fredericksburg","somewhere",0
"In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ",". get week news weed money",0
"Unni thank you dear for the recharge..Rakhesh",".. thank dear rakhesh",0
"Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)","? u thing like look :) speak ! take pic soon hiya horrible mo",0
"In which place do you want da.",". da place",0
"hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx","? up u u another ! ! just way really xxx hi darlin big london missing",0
"Can... I'm free...","free ... ...",0
"They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.",". . up collect post last start forum ppl page request",0
"No. Yes please. Been swimming?","? . . please yes",0
"K.k..how is your sister kids?","? .. kid sister k.k",0
"I am in a marriage function","marriage",0
"Shhhhh nobody is supposed to know!","know ! suppose nobody",0
"CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+","+ right call [ & office live ] chat min listen listen total 60p",1
"Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!","? ? ? free back get ! text call help & 0800 ' ' credit loan refuse",0
"Hi elaine, is today's meeting confirmed?","? , 's meeting today confirm hi",0
"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. so get txtin now and tell ur friends. 16 reply HL 4info","1 . . 4 reply get ur ur week tell ! friend every txt just tone polyphonic 16 mob 87575 hl txtin",1
"Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow",".. .. come come ok tomorrow otherwise soon bus",0
"Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call on 08000839402 NOW!","4 free great get late good ! ! call txt orange new offer - phone & camera double double tariff 08000839402 mins",1
"Latest News! Police station toilet stolen, cops have nothing to go on!",", late go ! ! news nothing station police",1
"+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50",". . . 7 u u + ! ! call £ £ won & 2nd urgent contact t 150ppm attempt 50 b4 max",1
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?","? , , , anyway ur ... ... ... tt haha fine special happen juz n eatin weight",0
"thanks for the temales it was wonderful. Thank. Have a great week.",". . . great week thank thanks wonderful",0
"Have you heard from this week?","? week hear",0
"U meet other fren dun wan meet me ah... Muz b a guy rite...","u guy wan ... ... dun meet meet b rite ah muz fren",0
"Hello which the site to download songs its urgent pls","pls hello download urgent site song",0
"Yo, you around? Just got my car back","? , back get just car yo around",0
"I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!","4 go week ! ! face stuff last pound lose to visit doc celebrate",0
"Okie... Thanx...","... ... thanx okie",0
"Todays Vodafone numbers ending 9167 are selected to receive a Rs.2,00,000 award. If you have a match please call 7044518857 quoting claim code 5001 standard rates apply",". please call award apply end rs. vodafone todays number select receive match quoting claim code standard rate 2,00,000 7044518857",1
"I'm in chennai velachery:)",":) chennai",0
"	Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",". reply , good stop sm ! customer service thank future winner luck",1
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?","? ? , go go new figure hey babe ever years",0
"I'm very happy for you babe ! Woo hoo party on dude!","dude ! ! babe happy party",0
"Yup bathe liao...","... yup liao bathe",0
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?","? . 3 , sorry year / take phone yet dead shower",0
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. www.movietrivia.tv custcare 08712405022",". ur : win £ every wk txt chance 250 cash action custcare",1
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 6299257179 now.",". . , re-activate call : customer customer just help due dear care block card system upgrade atm atm 6299257179 bl0cked",1
"I'd say that's a good sign but, well, you know my track record at reading women",", , know good 's say well woman record that track sign reading",0
"I cant pick the phone right now. Anything urgent?","? . pick anything right phone urgent",0
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",". . . , co just half miss sure kind park hr train nxt",0
"Oh oh... Wasted... Den muz chiong on sat n sun liao...","... ... ... oh oh den sit n liao muz sun",0
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",". u , , , , , even hope good find today night day morning luv own wish afternoon bring bring bring bring rest moment",0
"No calls..messages..only missed calls",".. .. message call call miss",0
"Hey you can pay. With salary de. Only  &lt;#&gt; .",". . . hey de & & ; ; lt # gt pay salary",0
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to","up , back still get get like tell leave credit card maybe gas",0
"Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins","ur call award £ & yr congratulation gift guaranteed ts cs supply 3mins",1
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",". free , know take unless need make sense",0
"Gudnite....tc�sweet dreams..",".. � dream .... tc sweet",0
"Studying. But i.ll be free next weekend.",". .. free ll weekend next study",0
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",".. come come , time il & & ; ; pm lt gt around nw decimal tht vikky",0
"	Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..",".. up pick ( ) % * * * * * * * * * * * * * * * * $ per 300 member bank issue symbol",1
"Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing.",". u send message text : : : * * * * * number miss miss miss name thats everything date y lot missing missing missing",0
"Sounds good, keep me posted",", good keep sound",0
"Ok... Let u noe when i leave my house.",". u ok ... noe leave let house",0
"Cause I'm not freaky lol","cause lol",0
"S:-)if we have one good partnership going we will take lead:)","go :) good take :-) s lead",0
"India have to take lead:)",":) take india lead",0
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",". , , like show number point place decimal decimal",0
"Happy new year to u too!","u year ! new happy",0
"Theoretically yeah, he could be able to come","come , able yeah",0
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",". . 2 , , , weekend fun stop 's ( text ) call call call / rate miss 10p min. 08712460324 bear nat",1
"	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",". u , week call win £ £ 200 prize prize just top 2nd 1000 contract attempt cash",1
"Your daily text from me – a favour this time","text time daily favour –",0
"Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.",". . talk ! ! text text friend new love just meet service make sexy dating world fall vip",1
"Yes, princess. Are you going to make me moan?","? . , go yes make princess moan",0
"Hi. Hope you had a good day. Have a better night.",". . . hope good good night day hi",0
"Still at west coast... Haiz... Ü'll take forever to come back...","come back still ... ... ... take ü 'll forever",0
"What time you think you'll have it? Need to know when I should be near campus","? know time think need near campus",0
"Oh k...i'm watching here:)","... :) oh k watch",0
"No worries, hope photo shoot went well. have a spiffing fun at workage. ",". . , hope fun go photo well worry shoot",0
"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*","? go ... stop stop ! * * wow wonder "" "" ever laugh whenever tm mine",0
"I'm in a movie. Call me 4 wat?","? . 4 wat call movie",0
"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",", ! ! ! well just sleep sleep night again never rose sweet",0
"Hey tmr meet at bugis 930 ?","? hey meet tmr bugis",0
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",", another get get ! ! sure start job something hospital monday",0
"Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged",". 5 reply reply please yes / £ month confirm mobile thanks ringtone charge charge uk subscription",1
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now!","ur ! ! ! text £ 150 claim today last chance shop discount voucher worth 85023",1
"Your Mobile Won 500,000.00euro in Blackberry Netherlands Promo. For claims E-mail code: NL101 to claims@bbnetherlands.co.cc",". : won claim code mobile promo blackberry",1
"Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 8536074310 Your Paytm A/C will block within 24hr Thank you.",". ( ) / customer office thank c dear paytm paytm paytm kyc block 8536074310 ph suspend pay-tm 24hr",1
"Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.",". . . u u u know 're lor like go ... da haha well find group mayb someone rite fast liao gal feeling gd",0
"I dont know why she.s not getting your messages",". message know get why s",0
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",". pls , , email & & ; ; leave lt gt keep dear qatar kerala touch opportunity tonite",0
"Dear good morning now only i am up","up good morning dear",0
"Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.",". . . 2 u tell month sleep night last first side effect birth",0
"You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on 08714712413",". call £ £ guarantee won customer prize prize claim service 1000 yr 2000 representative cash",1
"ARR birthday today:) i wish him to get more oscar.",". get :) today wish birthday",0
";-) ok. I feel like john lennon.",". . ok like feel ;-) john",0
"I dont knw pa, i just drink milk..",".. , just knw pa drink milk",0
"Can ü all decide faster cos my sis going home liao..",".. home co go ü si fast liao decide",0
"WHO ARE YOU SEEING?","? see",0
"A bloo bloo bloo I'll miss the first bowl","bowl miss first",0
"Correct. So how was work today",". today work correct",0
"Wot u up 2? Thout u were gonna call me!! Txt bak luv K","? 2 up u u go ! ! call txt k luv to wot bak",0
"FreeMsg Hi baby wow just got a new cam moby. Wanna C  pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv","? ? . get / new just wow c want to freemsg pic chat chat hi rply fancy baby moby cam 82242",1
"Mm have some kanji dont eat anything heavy ok","ok anything mm eat heavy",0
"twenty past five he said will this train have been to durham already or not coz i am in a reserved seat","already coz five past train seat",0
"I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts",". send sorry today & & ; ; lt # gt thats hurt",0
"Yes, my reg is  Ciao!",", yes !",0
"How is it possible to teach you. And where.",".. possible teach",0
"Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.",". . . go week month collect just & & ; ; lt # gt cause last to lol left cash case",0
"I cannot come on Sunday as I HAVE A DATE ON SUNDAY WITH RIMCA!!","come ! ! date sunday sunday",0
"	Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16",". 2 reply free send get ur week stop ! 1st £ every wk 20 phone just tone tone gr8 top per msg 16 opt 1.50 ringtone",1
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. ",". send ! win txt > pound chance 100 cash six 87575",1
"Nobody can decide where to eat and dad wants Chinese","eat nobody want dad decide chinese",0
"Sorry, I'll call later..busy somewhere..",".. .. , sorry late call busy somewhere",0
"(Alert) Your Rbc Royal Bank has been suspended. To unlock your account, click here: http://reac.mobi/@mobile",". , alert ( ) : account click bank suspend",1
"RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!","? + ! ! call help need > > enjoy club club credit 16 video",1
"Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.",". . . pls pls .. today wish birthday birthday convey nimya favour",0
"So that means you still think of teju","still think mean",0
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday!",". . , , , , send ur ! claim holiday quiz start saturday address uk po box sunshine stamp hols med self envelope",1
"Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly","? . free stop stop ! call call call / : : : : wk txt txt help freemsg unlimited unlimited activate",1
